DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4022529,Methylparaben,99-76-3,LXCFILQKKLGQFO-UHFFFAOYSA-N,Methyl 4-hydroxybenzoate,COC(=O)C1=CC=C(O)C=C1,"InChI=1S/C8H8O3/c1-11-8(10)6-2-4-7(9)5-3-6/h2-5,9H,1H3
",C8H8O3,152.149,152.047344,360,335,234,648,1,28/908,3,908
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029563,"Alcohols, C12-14-secondary, ethoxylated",84133-50-6,,,,,,, ,99,,,46,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40891873,Magnesium lauryl sulfate,3097-08-3,XJGCBKXESHAPDM-UHFFFAOYSA-J,,[Mg++].CCCCCCCCCCCCOS([O-])(=O)=O.CCCCCCCCCCCCOS([O-])(=O)=O.CCCCCCCCCCCCOS([O-])(=O)=O.CCCCCCCCCCCCOS([O-])(=O)=O,"InChI=1S/4C12H26O4S.Mg/c4*1-2-3-4-5-6-7-8-9-10-11-12-16-17(13,14)15;/h4*2-12H2,1H3,(H,13,14,15);/q;;;;+2/p-4
",C48H100MgO16S4,1085.86,1084.575561,58,,1,5,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40897057,Pyrantel pamoate,22204-24-6,AQXXZDYPVDOQEE-MXDQRGINSA-N,"4,4'-Methylenebis(3-hydroxynaphthalene-2-carboxylic acid)--1-methyl-2-[(E)-2-(thiophen-2-yl)ethenyl]-1,4,5,6-tetrahydropyrimidine (1/1)",CN1CCCN=C1\C=C\C1=CC=CS1.OC(=O)C1=C(O)C(CC2=C3C=CC=CC3=CC(C(O)=O)=C2O)=C2C=CC=CC2=C1,"InChI=1S/C23H16O6.C11H14N2S/c24-20-16(14-7-3-1-5-12(14)9-18(20)22(26)27)11-17-15-8-4-2-6-13(15)10-19(21(17)25)23(28)29;1-13-8-3-7-12-11(13)6-5-10-4-2-9-14-10/h1-10,24-25H,11H2,(H,26,27)(H,28,29);2,4-6,9H,3,7-8H2,1H3/b;6-5+
",C34H30N2O6S,594.68,594.182458,34,,103,4,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021885,"2-Methyl-2,4-pentanediol",107-41-5,SVTBMSDMJJWYQN-UHFFFAOYSA-N,"2-Methylpentane-2,4-diol",CC(O)CC(C)(C)O,"InChI=1/C6H14O2/c1-5(7)4-6(2,3)8/h5,7-8H,4H2,1-3H3
",C6H14O2,118.176,118.099380,299,83,141,675,1,22/896,2,896
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024261,Phosmet,732-11-6,LMNZTLDVJIUSHT-UHFFFAOYSA-N,"S-[(1,3-Dioxo-1,3-dihydro-2H-isoindol-2-yl)methyl] O,O-dimethyl phosphorodithioate",COP(=S)(OC)SCN1C(=O)C2=C(C=CC=C2)C1=O,"InChI=1S/C11H12NO4PS2/c1-15-17(18,16-2)19-7-12-10(13)8-5-3-4-6-9(8)11(12)14/h3-6H,7H2,1-2H3
",C11H12NO4PS2,317.31,316.994537,243,94,100,5,1,81/977,8,977
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026386,Propane,74-98-6,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,Propane,CCC,"InChI=1S/C3H8/c1-3-2/h3H2,1-2H3
",C3H8,44.097,44.062600,282,1793,183,8924,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032523,"1,2-Benzisothiazolin-3-one",2634-33-5,DMSMPAJRVJJAGA-UHFFFAOYSA-N,"1,2-Benzothiazol-3(2H)-one",O=C1NSC2=C1C=CC=C2,"InChI=1S/C7H5NOS/c9-7-5-3-1-2-4-6(5)10-8-7/h1-4H,(H,8,9)
",C7H5NOS,151.18,151.009185,330,83,167,432,1,286/925,31,925
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6026296,Water,7732-18-5,XLYOFNOQVPJJNP-UHFFFAOYSA-N,Water,O,"InChI=1S/H2O/h1H2
",H2O,18.015,18.010565,300,140447,857,32127,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6028072,Cocamidopropyl betaine,61789-40-0,,,,,,, ,172,7,,1785,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6030782,Bentonite,1302-78-9,,,,,,, ,205,2045,,564,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6032562,Octylbicycloheptenedicarboximide,113-48-4,WLLGXSLBOPFWQV-UHFFFAOYSA-N,"2-(2-Ethylhexyl)-3a,4,7,7a-tetrahydro-1H-4,7-methanoisoindole-1,3(2H)-dione",CCCCC(CC)CN1C(=O)C2C3CC(C=C3)C2C1=O,"InChI=1/C17H25NO2/c1-3-5-6-11(4-2)10-18-16(19)14-12-7-8-13(9-12)15(14)17(18)20/h7-8,11-15H,3-6,9-10H2,1-2H3
",C17H25NO2,275.392,275.188529,215,9,48,66,1,228/1178,19,1178
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6034891,Silica gel,63231-67-4,,,,,,, ,111,1117,,866,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020556,Trisodium ethylenediaminetetraacetate,150-38-9,QZKRHPLGUJDVAR-UHFFFAOYSA-K,"Trisodium 2,2'-({2-[(carboxylatomethyl)(carboxymethyl)amino]ethyl}azanediyl)diacetate",[Na+].[Na+].[Na+].OC(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,"InChI=1S/C10H16N2O8.3Na/c13-7(14)3-11(4-8(15)16)1-2-12(5-9(17)18)6-10(19)20;;;/h1-6H2,(H,13,14)(H,15,16)(H,17,18)(H,19,20);;;/q;3*+1/p-3
",C10H13N2Na3O8,358.189,358.036498,110,,57,29,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020714,Hydrocortisone,50-23-7,JYGXADMDTFJGBT-VWUMJDOOSA-N,"11,17,21-Trihydroxypregn-4-ene-3,20-dione",C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1
",C21H30O5,362.466,362.209324,236,66224,258,16,1,21/247,9,247
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020762,Isopropanol,67-63-0,KFZMGEQAYNKOFK-UHFFFAOYSA-N,Propan-2-ol,CC(C)O,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3
",C3H8O,60.096,60.057515,485,1350,1648,11382,1,38/235,16,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021948,Propoxur,114-26-1,ISRUGXGCCGIOQO-UHFFFAOYSA-N,2-[(Propan-2-yl)oxy]phenyl methylcarbamate,CNC(=O)OC1=CC=CC=C1OC(C)C,"InChI=1S/C11H15NO3/c1-8(2)14-9-6-4-5-7-10(9)15-11(13)12-3/h4-8H,1-3H3,(H,12,13)
",C11H15NO3,209.245,209.105193,264,380,138,95,1,41/958,4,958
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7024665,Butane,106-97-8,IJDNQMDRQITEOD-UHFFFAOYSA-N,Butane,CCCC,"InChI=1S/C4H10/c1-3-4-2/h3-4H2,1-2H3
",C4H10,58.124,58.078250,297,326,288,4293,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7026368,Salicylic acid,69-72-7,YGSDEFSMJLZEOE-UHFFFAOYSA-N,2-Hydroxybenzoic acid,OC(=O)C1=C(O)C=CC=C1,"InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)
",C7H6O3,138.122,138.031694,378,5397,431,218,1,12/443,3,443
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7029409,"1-Propanaminium, N-(3-aminopropyl)-2-hydroxy-N,N-dimethyl-3-sulfo-, N-coco acyl derivs., inner salts",68139-30-0,,,,,,, ,122,,,48,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7032688,Phenothrin,26002-80-2,SBNFWQZLDJGRLK-UHFFFAOYSA-N,"(3-Phenoxyphenyl)methyl 2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropane-1-carboxylate",CC(C)=CC1C(C(=O)OCC2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,"InChI=1/C23H26O3/c1-16(2)13-20-21(23(20,3)4)22(24)25-15-17-9-8-12-19(14-17)26-18-10-6-5-7-11-18/h5-14,20-21H,15H2,1-4H3
",C23H26O3,350.458,350.188195,218,73,134,48,1,56/674,8,674
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020462,Diethylene glycol,111-46-6,MTHSVFCYNBDYFN-UHFFFAOYSA-N,"2,2'-Oxydi(ethan-1-ol)",OCCOCCO,"InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2
",C4H10O3,106.121,106.062994,335,236,3625,1792,1,7/942,1,942
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020913,Naphthalene,91-20-3,UFWIBTONFRDIAS-UHFFFAOYSA-N,Naphthalene,C1=CC2=CC=CC=C2C=C1,"InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H
",C10H8,128.174,128.062600,459,2280,247,1198,1,21/945,2,945
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021642,Octadecanoic acid,57-11-4,QIQXTHQIDYTFRH-UHFFFAOYSA-N,Octadecanoic acid,CCCCCCCCCCCCCCCCCC(O)=O,"InChI=1S/C18H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-17H2,1H3,(H,19,20)
",C18H36O2,284.484,284.271530,377,2041,338,671,1,28/900,3,900
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8022292,Permethrin,52645-53-1,RLLPVAHGXHCWKJ-UHFFFAOYSA-N,"(3-Phenoxyphenyl)methyl 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1,"InChI=1/C21H20Cl2O3/c1-21(2)17(12-18(22)23)19(21)20(24)25-13-14-7-6-10-16(11-14)26-15-8-4-3-5-9-15/h3-12,17,19H,13H2,1-2H3
",C21H20Cl2O3,391.29,390.078950,348,1870,170,185,1,141/1196,12,1196
