DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4024696,Butyl methacrylate,97-88-1,SOGAXMICEFXMKE-UHFFFAOYSA-N,Butyl 2-methylprop-2-enoate,CCCCOC(=O)C(C)=C,"InChI=1S/C8H14O2/c1-4-5-6-10-8(9)7(2)3/h2,4-6H2,1,3H3
",C8H14O2,142.198,142.099380,198,131,109,25,1,5/235,2,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4026501,alpha-Pinene,80-56-8,GRWFGVWFFZKLTI-UHFFFAOYSA-N,"2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",CC1=CCC2CC1C2(C)C,"InChI=1/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h4,8-9H,5-6H2,1-3H3
",C10H16,136.238,136.125201,276,544,113,41,1,3/427,1,427
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027159,Caprolactone,502-44-3,PAPBSGBWRJIAAV-UHFFFAOYSA-N,Oxepan-2-one,O=C1CCCCCO1,"InChI=1S/C6H10O2/c7-6-4-2-1-3-5-8-6/h1-5H2
",C6H10O2,114.144,114.068080,162,418,151,1,1,3/235,1,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029149,Methyl hexadecanoate,112-39-0,FLIACVVOZYBSBS-UHFFFAOYSA-N,Methyl hexadecanoate,CCCCCCCCCCCCCCCC(=O)OC,"InChI=1S/C17H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19-2/h3-16H2,1-2H3
",C17H34O2,270.457,270.255880,179,75,140,2,1,1/401,0,401
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40334215,"Methyl 2,4,6-trimethylbenzoate",2282-84-0,PXLABDTXHJPRRH-UHFFFAOYSA-N,"Methyl 2,4,6-trimethylbenzoate",COC(=O)C1=C(C)C=C(C)C=C1C,"InChI=1S/C11H14O2/c1-7-5-8(2)10(9(3)6-7)11(12)13-4/h5-6H,1-4H3
",C11H14O2,178.231,178.099380,14,,69,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4041448,"2-Propanol, 1,1'-[(1-methyl-1,2-ethanediyl)bis(oxy)]bis-",1638-16-0,LEQCJROTXBYLEU-UHFFFAOYSA-N,"1,1'-[Propane-1,2-diylbis(oxy)]di(propan-2-ol)",CC(O)COCC(C)OCC(C)O,"InChI=1/C9H20O4/c1-7(10)4-12-6-9(3)13-5-8(2)11/h7-11H,4-6H2,1-3H3
",C9H20O4,192.255,192.136159,47,,41,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4041579,Glycerol 1-monoacetate,106-61-6,KMZHZAAOEWVPSE-UHFFFAOYSA-N,"2,3-Dihydroxypropyl acetate",CC(=O)OCC(O)CO,"InChI=1/C5H10O4/c1-4(7)9-3-5(8)2-6/h5-6,8H,2-3H2,1H3
",C5H10O4,134.131,134.057909,47,7,86,2,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4047462,3-Carene,13466-78-9,BQOFWKZOCNGFEC-UHFFFAOYSA-N,"3,7,7-Trimethylbicyclo[4.1.0]hept-3-ene",CC1=CCC2C(C1)C2(C)C,"InChI=1/C10H16/c1-7-4-5-8-9(6-7)10(8,2)3/h4,8-9H,5-6H2,1-3H3
",C10H16,136.238,136.125201,169,87,81,29,1,14/403,3,403
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40863959,"1,2-Hexanediol",6920-22-5,FHKSXSQHXQEMOK-UHFFFAOYSA-N,"Hexane-1,2-diol",CCCCC(O)CO,"InChI=1/C6H14O2/c1-2-3-4-6(8)5-7/h6-8H,2-5H2,1H3
",C6H14O2,118.176,118.099380,130,14,110,9,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40894728,"Propanol, 1(or 2)-[methyl-2-(methyl-2-propoxyethoxy)ethoxy]-",96077-04-2,,,,,,, ,20,,,,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50169979,"Phosphonic acid, phenyl-, diethyl ester",1754-49-0,VZEGPPPCKHRYGO-UHFFFAOYSA-N,Diethyl phenylphosphonate,CCOP(=O)(OCC)C1=CC=CC=C1,"InChI=1S/C10H15O3P/c1-3-12-14(11,13-4-2)10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3
",C10H15O3P,214.201,214.075881,18,,66,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020605,2-Ethyl-1-hexanol,104-76-7,YIWUKEYIRIRTPP-UHFFFAOYSA-N,2-Ethylhexan-1-ol,CCCCC(CC)CO,"InChI=1/C8H18O/c1-3-5-6-8(4-2)7-9/h8-9H,3-7H2,1-2H3
",C8H18O,130.231,130.135765,312,90,141,64,1,7/867,1,867
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021124,Phenol,108-95-2,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Phenol,OC1=CC=CC=C1,"InChI=1S/C6H6O/c7-6-4-2-1-3-5-6/h1-5,7H
",C6H6O,94.113,94.041865,446,4884,578,1018,1,22/924,2,924
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024394,Acetic acid,64-19-7,QTBSBXVTEAMEQO-UHFFFAOYSA-N,Acetic acid,CC(O)=O,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)
",C2H4O2,60.052,60.021129,393,8651,7047,2539,1,19/853,2,853
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5027857,Texanol,25265-77-4,,,,,,, ,182,5,,2586,1,0/235,0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50338426,"4,5-Nonadiene",821-74-9,NYLHDUHTALIPLY-UHFFFAOYSA-N,"Nona-4,5-diene",CCCC=C=CCCC,"InChI=1/C9H16/c1-3-5-7-9-8-6-4-2/h7-8H,3-6H2,1-2H3
",C9H16,124.227,124.125201,7,,18,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5039224,Acetaldehyde,75-07-0,IKHGUXGNUITLKF-UHFFFAOYSA-N,Acetaldehyde,CC=O,"InChI=1S/C2H4O/c1-2-3/h2H,1H3
",C2H4O,44.053,44.026215,332,5568,445,205,1,145/400,36,400
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5048182,Cyclohexylphenylketone,712-50-5,BMFYCFSWWDXEPB-UHFFFAOYSA-N,Cyclohexyl(phenyl)methanone,O=C(C1CCCCC1)C1=CC=CC=C1,"InChI=1S/C13H16O/c14-13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1,3-4,7-8,12H,2,5-6,9-10H2
",C13H16O,188.27,188.120115,106,2,113,,1,36/893,4,893
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5059406,Ethyl stearate,111-61-5,MVLVMROFTAUDAG-UHFFFAOYSA-N,Ethyl octadecanoate,CCCCCCCCCCCCCCCCCC(=O)OCC,"InChI=1S/C20H40O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h3-19H2,1-2H3
",C20H40O2,312.538,312.302831,98,19,109,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50862554,"Cyclopentanone, 2-methyl-",1120-72-5,ZIXLDMFVRPABBX-UHFFFAOYSA-N,2-Methylcyclopentan-1-one,CC1CCCC1=O,"InChI=1/C6H10O/c1-5-3-2-4-6(5)7/h5H,2-4H2,1H3
",C6H10O,98.145,98.073165,54,,94,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60169980,"Ethyl 2,4,6-trimethylbenzoate",1754-55-8,ZXTXIZPSMQCYBN-UHFFFAOYSA-N,"Ethyl 2,4,6-trimethylbenzoate",CCOC(=O)C1=C(C)C=C(C)C=C1C,"InChI=1S/C12H16O2/c1-5-14-12(13)11-9(3)6-8(2)7-10(11)4/h6-7H,5H2,1-4H3
",C12H16O2,192.258,192.115030,29,,84,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020143,Benzoic acid,65-85-0,WPYMKLBDIGXBTP-UHFFFAOYSA-N,Benzoic acid,OC(=O)C1=CC=CC=C1,"InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)
",C7H6O2,122.123,122.036779,445,1928,594,127,1,13/900,1,900
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020224,gamma-Butyrolactone,96-48-0,YEJRWHAVMIAJKC-UHFFFAOYSA-N,Oxolan-2-one,O=C1CCCO1,"InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2
",C4H6O2,86.09,86.036779,253,3550,154,287,1,39/862,5,862
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020359,Cyclohexanone,108-94-1,JHIVVAPYMSGYDF-UHFFFAOYSA-N,Cyclohexanone,O=C1CCCCC1,"InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2
",C6H10O,98.145,98.073165,329,251,339,1899,1,9/864,1,864
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020856,N-Methyl-2-pyrrolidone,872-50-4,SECXISVLQFMRJM-UHFFFAOYSA-N,1-Methylpyrrolidin-2-one,CN1CCCC1=O,"InChI=1S/C5H9NO/c1-6-4-2-3-5(6)7/h2-4H2,1H3
",C5H9NO,99.133,99.068414,373,217,393,656,1,16/894,2,894
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021828,Acetophenone,98-86-2,KWOLFJPFCHCOCG-UHFFFAOYSA-N,1-Phenylethan-1-one,CC(=O)C1=CC=CC=C1,"InChI=1S/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3
",C8H8O,120.151,120.057515,328,286,207,34,1,9/868,1,868
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024676,Butyl acrylate,141-32-2,CQEYYJKEWSMYFG-UHFFFAOYSA-N,Butyl prop-2-enoate,CCCCOC(=O)C=C,"InChI=1S/C7H12O2/c1-3-5-6-9-7(8)4-2/h4H,2-3,5-6H2,1H3
",C7H12O2,128.171,128.083730,241,121,128,25,1,16/448,4,448
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024917,Diacetone alcohol,123-42-2,SWXVUIWOUIDPGS-UHFFFAOYSA-N,4-Hydroxy-4-methylpentan-2-one,CC(=O)CC(C)(C)O,"InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3
",C6H12O2,116.16,116.083730,274,10,119,1158,1,18/851,2,851
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6026298,m-Xylene,108-38-3,IVSZLXZYQVIEFR-UHFFFAOYSA-N,"1,3-Xylene",CC1=CC(C)=CC=C1,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3
",C8H10,106.168,106.078250,296,177,200,246,1,9/430,2,430
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6048200,"2,4,6-Trimethylbenzoic acid",480-63-7,FFFIRKXTFQCCKJ-UHFFFAOYSA-N,"2,4,6-Trimethylbenzoic acid",CC1=CC(C)=C(C(O)=O)C(C)=C1,"InChI=1S/C10H12O2/c1-6-4-7(2)9(10(11)12)8(3)5-6/h4-5H,1-3H3,(H,11,12)
",C10H12O2,164.204,164.083730,95,2,130,,1,4/427,1,427
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6049808,Trimethylbenzene,25551-13-7,,,,,,, ,130,,,726,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60864903,"4,7-Dimethyloctan-4-ol",19781-13-6,OTISWHNJCUMBFI-UHFFFAOYSA-N,"4,7-Dimethyloctan-4-ol",CCCC(C)(O)CCC(C)C,"InChI=1/C10H22O/c1-5-7-10(4,11)8-6-9(2)3/h9,11H,5-8H2,1-4H3
",C10H22O,158.285,158.167065,16,,48,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70188081,4-Ethylstyrene,3454-07-7,WHFHDVDXYKOSKI-UHFFFAOYSA-N,1-Ethenyl-4-ethylbenzene,CCC1=CC=C(C=C)C=C1,"InChI=1S/C10H12/c1-3-9-5-7-10(4-2)8-6-9/h3,5-8H,1,4H2,2H3
",C10H12,132.206,132.093900,39,,50,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020637,Formaldehyde,50-00-0,WSFSSNUMVMOOMR-UHFFFAOYSA-N,Formaldehyde,C=O,"InChI=1S/CH2O/c1-2/h1H2
",CH2O,30.026,30.010565,380,19234,338,2295,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021360,1-Methylbenzene,108-88-3,YXFVVABEGXRONW-UHFFFAOYSA-N,Toluene,CC1=CC=CC=C1,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3
",C7H8,92.141,92.062600,489,7662,921,20905,1,0/247,0,247
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021362,o-Toluenesulfonamide,88-19-7,YCMLQMDWSXFTIF-UHFFFAOYSA-N,2-Methylbenzene-1-sulfonamide,CC1=C(C=CC=C1)S(N)(=O)=O,"InChI=1S/C7H9NO2S/c1-6-4-2-3-5-7(6)11(8,9)10/h2-5H,1H3,(H2,8,9,10)
",C7H9NO2S,171.21,171.035400,164,15,143,4,1,5/411,1,411
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021493,"2,6-Bis-(1,1-dimethylethyl)-2,5-cyclohexadiene-1,4-dione",719-22-2,RDQSIADLBQFVMY-UHFFFAOYSA-N,"2,6-Di-tert-butylcyclohexa-2,5-diene-1,4-dione",CC(C)(C)C1=CC(=O)C=C(C1=O)C(C)(C)C,"InChI=1S/C14H20O2/c1-13(2,3)10-7-9(15)8-11(12(10)16)14(4,5)6/h7-8H,1-6H3
",C14H20O2,220.312,220.146330,119,4,124,,1,10/235,4,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021607,Hexanoic acid,142-62-1,FUZZWVXGSFPDMH-UHFFFAOYSA-N,Hexanoic acid,CCCCCC(O)=O,"InChI=1S/C6H12O2/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H,7,8)
",C6H12O2,116.16,116.083730,255,185,220,2,1,31/869,4,869
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021653,Pentanal,110-62-3,HGBOYTHUEUWSSQ-UHFFFAOYSA-N,Pentanal,CCCCC=O,"InChI=1S/C5H10O/c1-2-3-4-5-6/h5H,2-4H2,1H3
",C5H10O,86.134,86.073165,231,43,133,2,1,19/897,2,897
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021657,"1,4-Diacetylbenzene",1009-61-6,SKBBQSLSGRSQAJ-UHFFFAOYSA-N,"1,1'-(1,4-Phenylene)di(ethan-1-one)",CC(=O)C1=CC=C(C=C1)C(C)=O,"InChI=1S/C10H10O2/c1-7(11)9-3-5-10(6-4-9)8(2)12/h3-6H,1-2H3
",C10H10O2,162.188,162.068080,76,,101,,1,1/235,0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021780,Diethyl phthalate,84-66-2,FLKPEMZONWLCSK-UHFFFAOYSA-N,"Diethyl benzene-1,2-dicarboxylate",CCOC(=O)C1=CC=CC=C1C(=O)OCC,"InChI=1S/C12H14O4/c1-3-15-11(13)9-7-5-6-8-10(9)12(14)16-4-2/h5-8H,3-4H2,1-2H3
",C12H14O4,222.24,222.089209,398,219,170,105,1,12/892,1,892
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021869,p-Cresol,106-44-5,IWDCLRJOBJJRNH-UHFFFAOYSA-N,4-Methylphenol,CC1=CC=C(O)C=C1,"InChI=1S/C7H8O/c1-6-2-4-7(8)5-3-6/h2-5,8H,1H3
",C7H8O,108.14,108.057515,319,472,278,44,1,12/882,1,882
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7022128,2-Hydroxyethyl methacrylate,868-77-9,WOBHKFSMXKNTIM-UHFFFAOYSA-N,2-Hydroxyethyl 2-methylprop-2-enoate,CC(=C)C(=O)OCCO,"InChI=1S/C6H10O3/c1-5(2)6(8)9-4-3-7/h7H,1,3-4H2,2H3
",C6H10O3,130.143,130.062994,203,1512,144,179,1,0/235,0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7022178,Lauryl acrylate,2156-97-0,PBOSTUDLECTMNL-UHFFFAOYSA-N,Dodecyl prop-2-enoate,CCCCCCCCCCCCOC(=O)C=C,"InChI=1S/C15H28O2/c1-3-5-6-7-8-9-10-11-12-13-14-17-15(16)4-2/h4H,2-3,5-14H2,1H3
",C15H28O2,240.387,240.208930,94,,80,2,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7024586,Benzothiazole,95-16-9,IOJUPLGTWVMSFF-UHFFFAOYSA-N,"1,3-Benzothiazole",S1C=NC2=CC=CC=C12,"InChI=1S/C7H5NS/c1-2-4-7-6(3-1)8-5-9-7/h1-5H
",C7H5NS,135.18,135.014270,255,367,290,3,1,16/439,4,439
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7024619,Bis(2-ethylhexyl) isophthalate,137-89-3,WXZOXVVKILCOPG-UHFFFAOYSA-N,"Bis(2-ethylhexyl) benzene-1,3-dicarboxylate",CCCCC(CC)COC(=O)C1=CC(=CC=C1)C(=O)OCC(CC)CCCC,"InChI=1/C24H38O4/c1-5-9-12-19(7-3)17-27-23(25)21-14-11-15-22(16-21)24(26)28-18-20(8-4)13-10-6-2/h11,14-16,19-20H,5-10,12-13,17-18H2,1-4H3
",C24H38O4,390.564,390.277010,60,,41,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7028015,Tripropylene glycol diacrylate,42978-66-5,LJRSZGKUUZPHEB-UHFFFAOYSA-N,1-{[1-({1-[(Prop-2-enoyl)oxy]propan-2-yl}oxy)propan-2-yl]oxy}propan-2-yl prop-2-enoate,CC(COC(C)COC(=O)C=C)OCC(C)OC(=O)C=C,"InChI=1/C15H24O6/c1-6-14(16)20-9-12(4)18-8-11(3)19-10-13(5)21-15(17)7-2/h6-7,11-13H,1-2,8-10H2,3-5H3
",C15H24O6,300.351,300.157288,125,9,48,33,2,220/628,35,628
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70346846,Methyl diphenylphosphinate,1706-90-7,BHUMZHDFNOXAMC-UHFFFAOYSA-N,Methyl diphenylphosphinate,COP(=O)(C1=CC=CC=C1)C1=CC=CC=C1,"InChI=1S/C13H13O2P/c1-15-16(14,12-8-4-2-5-9-12)13-10-6-3-7-11-13/h2-11H,1H3
",C13H13O2P,232.219,232.065317,6,,21,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7041253,"3,6-Dimethyl-2,5-dioxo-1,4-dioxane",95-96-5,JJTUDXZGHPGLLC-UHFFFAOYSA-N,"3,6-Dimethyl-1,4-dioxane-2,5-dione",CC1OC(=O)C(C)OC1=O,"InChI=1/C6H8O4/c1-3-5(7)10-4(2)6(8)9-3/h3-4H,1-2H3
",C6H8O4,144.126,144.042259,115,194,107,,1,6/406,1,406
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7044130,Sulfadiazine,68-35-9,SEEPANYCNGTZFQ-UHFFFAOYSA-N,4-Amino-N-(pyrimidin-2-yl)benzene-1-sulfonamide,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1,"InChI=1S/C10H10N4O2S/c11-8-2-4-9(5-3-8)17(15,16)14-10-12-6-1-7-13-10/h1-7H,11H2,(H,12,13,14)
",C10H10N4O2S,250.28,250.052447,167,2781,226,8,1,0/79,0,79
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7060257,"Formic acid, 2-methylpropyl ester",542-55-2,AVMSWPWPYJVYKY-UHFFFAOYSA-N,2-Methylpropyl formate,CC(C)COC=O,"InChI=1S/C5H10O2/c1-5(2)3-7-4-6/h4-5H,3H2,1-2H3
",C5H10O2,102.133,102.068080,91,,69,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70610034,(2-Methylpropyl)hydrazine--water (1/1),42504-87-0,SJBWJOHNKQXLKR-UHFFFAOYSA-N,(2-Methylpropyl)hydrazine--water (1/1),O.CC(C)CNN,"InChI=1S/C4H12N2.H2O/c1-4(2)3-6-5;/h4,6H,3,5H2,1-2H3;1H2
",C4H14N2O,106.169,106.110613,6,,16,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7061433,Trimethylsilanol,1066-40-6,AAPLIUHOKVUFCC-UHFFFAOYSA-N,Trimethylsilanol,C[Si](C)(C)O,"InChI=1S/C3H10OSi/c1-5(2,3)4/h4H,1-3H3
",C3H10OSi,90.197,90.050091,86,13,88,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7062906,2-Ethylfuran,3208-16-0,HLPIHRDZBHXTFJ-UHFFFAOYSA-N,2-Ethylfuran,CCC1=CC=CO1,"InChI=1S/C6H8O/c1-2-6-4-3-5-7-6/h3-5H,2H2,1H3
",C6H8O,96.129,96.057515,74,,108,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7073931,4-Methylindan,824-22-6,LNNSODHYZXCEJP-UHFFFAOYSA-N,"4-Methyl-2,3-dihydro-1H-indene",CC1=CC=CC2=C1CCC2,"InChI=1S/C10H12/c1-8-4-2-5-9-6-3-7-10(8)9/h2,4-5H,3,6-7H2,1H3
",C10H12,132.206,132.093900,33,,57,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70861706,3-​Cyclohexene-​1-​carbonitrile,100-45-8,GYBNBQFUPDFFQX-UHFFFAOYSA-N,Cyclohex-3-ene-1-carbonitrile,N#CC1CCC=CC1,"InChI=1/C7H9N/c8-6-7-4-2-1-3-5-7/h1-2,7H,3-5H2
",C7H9N,107.156,107.073499,28,,65,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70881267,(-)-Alloaromadendrene,25246-27-9,ITYNGVSTWVVPIC-DHGKCCLASA-N,"(1aR,4aS,7R,7aR,7bS)-1,1,7-Trimethyl-4-methylidenedecahydro-1H-cyclopropa[e]azulene",[H][C@]12CC[C@@H](C)[C@@]1([H])[C@H]1[C@@H](CCC2=C)C1(C)C,"InChI=1S/C15H24/c1-9-6-8-12-14(15(12,3)4)13-10(2)5-7-11(9)13/h10-14H,1,5-8H2,2-4H3/t10-,11-,12-,13-,14-/m1/s1
",C15H24,204.357,204.187801,24,,25,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70883105,"1,2-Diacetylglycerol",102-62-5,UXDDRFCJKNROTO-UHFFFAOYSA-N,"3-Hydroxypropane-1,2-diyl diacetate",CC(=O)OCC(CO)OC(C)=O,"InChI=1/C7H12O5/c1-5(9)11-4-7(3-8)12-6(2)10/h7-8H,3-4H2,1-2H3
",C7H12O5,176.168,176.068473,36,,79,2,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70920529,(1-Butenyl)benzene,824-90-8,MPMBRWOOISTHJV-UHFFFAOYSA-N,(But-1-en-1-yl)benzene,CCC=CC1=CC=CC=C1,"InChI=1S/C10H12/c1-2-3-7-10-8-5-4-6-9-10/h3-9H,2H2,1H3
",C10H12,132.206,132.093900,15,,45,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80206482,Duryl aldehyde,5779-72-6,LROJZZICACKNJL-UHFFFAOYSA-N,"2,4,5-Trimethylbenzaldehyde",CC1=CC(C)=C(C=O)C=C1C,"InChI=1S/C10H12O/c1-7-4-9(3)10(6-11)5-8(7)2/h4-6H,1-3H3
",C10H12O,148.205,148.088815,23,1,69,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020913,Naphthalene,91-20-3,UFWIBTONFRDIAS-UHFFFAOYSA-N,Naphthalene,C1=CC2=CC=CC=C2C=C1,"InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H
",C10H8,128.174,128.062600,459,2280,247,1198,1,21/945,2,945
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021482,Acetone,67-64-1,CSCPPACGZOOCGX-UHFFFAOYSA-N,Propan-2-one,CC(C)=O,"InChI=1S/C3H6O/c1-3(2)4/h1-2H3
",C3H6O,58.08,58.041865,434,7176,830,10414,1,1/235,0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021513,Butyraldehyde,123-72-8,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,Butanal,CCCC=O,"InChI=1S/C4H8O/c1-2-3-4-5/h4H,2-3H2,1H3
",C4H8O,72.107,72.057515,241,76,142,14,1,3/404,1,404
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021519,2-(2-Butoxyethoxy)ethanol,112-34-5,OAYXUHPQHDHDDZ-UHFFFAOYSA-N,2-(2-Butoxyethoxy)ethan-1-ol,CCCCOCCOCCO,"InChI=1S/C8H18O3/c1-2-3-5-10-7-8-11-6-4-9/h9H,2-8H2,1H3
",C8H18O3,162.229,162.125594,355,19,134,1885,1,10/854,1,854
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021808,o-Cresol,95-48-7,QWVGKYWNOKOFNN-UHFFFAOYSA-N,2-Methylphenol,CC1=C(O)C=CC=C1,"InChI=1S/C7H8O/c1-6-4-2-3-5-7(6)8/h2-5,8H,1H3
",C7H8O,108.14,108.057515,292,184,232,74,1,18/853,2,853
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021854,"N,N-Dimethylbenzylamine",103-83-3,XXBDWLFCJWSEKW-UHFFFAOYSA-N,"N,N-Dimethyl-1-phenylmethanamine",CN(C)CC1=CC=CC=C1,"InChI=1S/C9H13N/c1-10(2)8-9-6-4-3-5-7-9/h3-7H,8H2,1-2H3
",C9H13N,135.21,135.104799,172,14,127,39,1,1/235,0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8024284,1-Methoxy-2-propanol,107-98-2,ARXJGSRGQADJSQ-UHFFFAOYSA-N,1-Methoxypropan-2-ol,COCC(C)O,"InChI=1/C4H10O2/c1-4(5)3-6-2/h4-5H,3H2,1-2H3
",C4H10O2,90.122,90.068080,290,53,152,1357,1,9/863,1,863
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025961,Propionic acid,79-09-4,XBDQKXXYIPTUBI-UHFFFAOYSA-N,Propanoic acid,CCC(O)=O,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)
",C3H6O2,74.079,74.036779,281,1658,400,100,1,6/287,2,287
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027246,2-Pyrrolidinone,616-45-5,HNJBEVLQSNELDL-UHFFFAOYSA-N,Pyrrolidin-2-one,O=C1CCCN1,"InChI=1S/C4H7NO/c6-4-2-1-3-5-4/h1-3H2,(H,5,6)
",C4H7NO,85.106,85.052764,238,97,186,1057,1,3/438,1,438
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80288586,"Propiophenone, 2,2',4',6'-tetramethyl-",2040-22-4,SAEXDBIYAUHTAA-UHFFFAOYSA-N,"2-Methyl-1-(2,4,6-trimethylphenyl)propan-1-one",CC(C)C(=O)C1=C(C)C=C(C)C=C1C,"InChI=1S/C13H18O/c1-8(2)13(14)12-10(4)6-9(3)7-11(12)5/h6-8H,1-5H3
",C13H18O,190.286,190.135765,5,,27,,5, ,,
